player_id,player_name,primary_position,team_name,competition_name,cluster,pca_x,pca_y,tsne_x,tsne_y
4945,Havana Solaun,Right Center Midfield,Washington Spirit,NWSL,4,1.790457370849235,-1.691083927443091,25.377506,-37.212753
4946,Joanna Lohman,Right Center Midfield,Washington Spirit,NWSL,2,-2.0661598844159,-0.0866739792711067,-47.104782,0.9157551
4950,Whitney Church,Right Center Back,Washington Spirit,NWSL,2,-1.6923606173927492,1.0189654974962983,-20.137035,24.0423
4956,Mallory Eubanks,Left Wing,Washington Spirit,NWSL,1,1.2424341226204696,0.39567701403906713,32.395157,-0.15136777
4962,Caprice Dydasco,Left Back,Washington Spirit,NWSL,7,1.0155128259221824,1.8635786372756327,12.352773,42.6651
4964,Ashley Hatch,Center Forward,Washington Spirit,NWSL,6,-0.9206239786295424,-3.507402911269872,2.7754421,-51.240963
5022,Francisca Ordega,Right Wing,Washington Spirit,NWSL,4,1.6150829153363448,-2.312855422622063,17.064926,-17.177732
5023,Mallory Pugh,Left Center Midfield,Washington Spirit,NWSL,4,1.1111316446891273,-2.80066530523964,36.239494,-42.85497
5025,Aubrey Renee Kingsbury,Goalkeeper,Washington Spirit,NWSL,0,-4.542784797114107,0.29568807449223844,-80.40413,-18.330647
5026,Meggie Dougherty Howard,Left Wing,Washington Spirit,NWSL,2,-0.3926362811521276,0.47710636212848934,-15.524401,7.9228706
5029,Tori Huster,Left Center Midfield,Washington Spirit,NWSL,1,0.8853580662660598,0.3784241547660063,2.5640557,13.058081
21057,DiDi Haracic,0,Washington Spirit,NWSL,0,-5.230709438885542,-0.5979796949459034,-71.388565,-26.15156
5034,Jessica McDonald,Right Center Forward,North Carolina Courage,NWSL,3,1.1011909120988372,-4.615034131127223,9.625466,-55.203903
5036,Darian Jenkins,Right Center Forward,North Carolina Courage,NWSL,4,3.6997750446698983,-2.729853883725878,49.244835,-40.99051
5037,Abby Erceg,Left Center Back,North Carolina Courage,NWSL,2,-0.9604299385630191,0.9876805228534408,-35.07991,11.738573
5038,Allysha Lyn Chapman,Right Back,North Carolina Courage,NWSL,2,-0.050169348593886484,1.8515838682453747,8.095175,29.798367
5041,Cari Roccaro,0,North Carolina Courage,NWSL,1,0.6704434195339859,1.3702390753826272,8.602686,9.371975
5047,Jaelene McKenzie Daniels,Left Back,North Carolina Courage,NWSL,1,2.6079330870221407,1.1697550809563315,51.638874,-11.157665
5048,Katelyn Rowland,0,North Carolina Courage,NWSL,0,-4.369245124975733,0.6947719257091038,-72.41573,-2.0199418
5050,Meredith Speck,Left Center Midfield,North Carolina Courage,NWSL,1,0.1576512031737124,1.3318870965895049,22.643425,7.362985
5055,Lynn Raenie Williams,Left Center Forward,North Carolina Courage,NWSL,3,2.7286076164625945,-7.385195166931649,16.431187,-67.77499
5057,Kaleigh Kurtz,0,North Carolina Courage,NWSL,2,-0.6876723596574211,2.309183223487905,-35.83059,15.463087
5080,Kristen Hamilton,Left Wing,North Carolina Courage,NWSL,3,-0.3099294892504879,-4.32393352250817,16.308054,-55.9428
5081,Abby Dahlkemper,Right Center Back,North Carolina Courage,NWSL,7,0.07906504438278254,3.354084241114641,4.594849,54.30036
5083,Merritt Mathias,Right Back,North Carolina Courage,NWSL,1,0.7003272798910876,0.9616004556920328,12.845333,14.502509
5084,Denise O'Sullivan,Right Center Midfield,North Carolina Courage,NWSL,1,2.866869523149114,-0.03223188911572039,34.482006,9.18801
5087,Samantha June Mewis,0,North Carolina Courage,NWSL,3,2.535865292628844,-2.551703990584329,31.526255,-53.207726
5091,McCall Zerboni,Left Center Midfield,North Carolina Courage,NWSL,1,3.154842472363334,0.5965998969210823,43.077,16.04517
5102,Sabrina D’Angelo,Goalkeeper,North Carolina Courage,NWSL,0,-4.596895924579107,0.3767142413887279,-71.80718,-7.812255
4994,Nahomi Kawasumi,Left Wing,OL Reign,NWSL,5,4.111328093540678,-0.41802506012760077,49.58921,-7.952405
4997,Alyssa Kleiner,Right Back,OL Reign,NWSL,5,4.752671298058118,-0.3840708565276963,51.162766,5.4513526
4998,Rumi Utsugi,Left Center Midfield,OL Reign,NWSL,1,2.529929731143294,0.2976654481288425,41.494934,16.981134
5000,Stephanie-Elise Catley,Left Back,OL Reign,NWSL,7,-0.018832598497072684,1.3003097574307438,-7.8676634,42.64394
5001,Allie Long,Right Center Midfield,OL Reign,NWSL,7,1.3330643087239211,1.179043440922837,20.591112,45.599754
