player_id,player_name,primary_position,team_name,competition_name,goals_per90_scaled,assists_per90_scaled,shots_per90_scaled,shots_on_target_per90_scaled,xg_per90_scaled,passes_attempted_per90_scaled,passes_completed_per90_scaled,progressive_passes_per90_scaled,dribbles_attempted_per90_scaled,dribbles_completed_per90_scaled,carries_per90_scaled,tackles_per90_scaled,tackles_won_per90_scaled,interceptions_per90_scaled,pressures_per90_scaled,aerial_duels_per90_scaled,aerial_duels_won_per90_scaled,duels_per90_scaled,duels_won_per90_scaled,pass_accuracy_scaled,dribble_success_rate_scaled,tackle_success_rate_scaled,aerial_success_rate_scaled,duel_success_rate_scaled
26548,Fernando Vega Torres,0,Real Betis,La Liga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.3162,-0.4829,-0.3741,-0.9506,-0.8806,-1.0282,0.1425,-0.9267,1.102,-0.495,0.3167,0.0,0.3443,-0.9267,-0.7661,-1.3986,-1.0382,0.0,-0.9172
26479,Koikili Lertxundi Del Campo,Left Back,Athletic Club,La Liga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.4864,-0.499,-0.4962,-0.7409,-0.6998,-0.9866,0.6196,-0.5752,0.5132,-0.0028,-0.6798,0.0,-0.1065,-0.5752,-0.2474,0.0963,-0.7411,0.0,-0.5287
23929,Francisco Jiménez Tejada,Center Forward,RC Deportivo La Coruña,La Liga,-0.4794,-0.4748,0.0361,-0.7168,0.9269,-0.7467,-0.7184,-1.0518,-0.2644,-0.8806,-0.5005,0.2394,1.3059,-1.1531,0.9341,0.7531,0.0,0.74,1.3059,-0.3003,-1.3986,1.3576,0.0,0.7101
26206,Sergio González Soriano,Right Center Midfield,RC Deportivo La Coruña,La Liga,-0.4794,-0.4748,-0.0631,-0.7168,-0.6005,-0.0778,-0.0104,0.0988,-0.6393,-0.6254,0.0022,-0.1035,1.0785,-0.0756,1.0066,0.2581,0.0,0.134,1.0785,0.3878,0.0963,1.6978,0.0,1.04
26207,Fabricio Coloccini,Left Center Back,RC Deportivo La Coruña,La Liga,-0.2816,-0.2502,-0.5592,-0.5805,-0.4096,-0.4586,-0.2438,0.0201,-0.7473,-0.6147,-0.6134,0.0382,0.1689,0.2466,-0.3832,0.206,0.0,0.1841,0.1689,0.8325,0.9274,0.2939,0.0,0.109
26209,Manuel Pablo García Díaz,Right Back,RC Deportivo La Coruña,La Liga,-0.4794,-0.4748,-0.5952,-0.4637,-0.4096,0.0474,0.0957,0.1566,-0.868,-0.7423,-0.4483,0.6047,0.3757,0.391,0.7653,-0.5104,0.0,0.0087,0.3757,0.3772,1.5912,0.1022,0.0,0.4389
26211,Joan Verdú Fernández,Center Attacking Midfield,RC Deportivo La Coruña,La Liga,-0.0344,-0.2502,0.1173,-0.191,-0.0914,0.7302,0.7847,0.4786,0.0215,0.1723,0.9849,-0.2302,0.0036,-0.3533,0.1554,-0.1848,0.0,-0.3018,0.0036,0.6737,0.5358,0.3705,0.0,0.263
26212,Cristian Hidalgo González,Right Wing,RC Deportivo La Coruña,La Liga,0.8062,-0.4748,-0.2345,-0.2105,-0.5368,-0.8321,-0.7542,-0.8374,0.7013,0.7785,0.0438,0.7612,0.6857,-0.5755,2.5332,-0.4974,0.0,0.129,0.6857,-0.1204,0.3953,0.2699,0.0,0.6515
26214,Julián de Guzmán,Left Center Midfield,RC Deportivo La Coruña,La Liga,-0.4794,-0.4748,-0.1262,-0.7168,-0.6641,-0.3334,0.0549,-0.0545,-0.6647,-0.402,-0.1795,0.9849,0.9338,-0.1533,3.3274,-0.4192,0.0,0.3393,0.9338,1.6476,1.5912,0.3322,0.0,0.7101
26218,Adrián López Rodríguez,Right Center Back,RC Deportivo La Coruña,La Liga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-1.5461,-1.4249,-1.2453,-0.9506,-0.8806,-1.6551,1.2383,0.1069,0.5132,-0.8148,-1.0054,0.0,0.0588,0.1069,-0.9567,-1.3986,-0.353,0.0,0.131
26221,Gustavo Adolfo Munúa Vera,Goalkeeper,RC Deportivo La Coruña,La Liga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.6381,-0.9426,-0.6142,-0.9506,-0.8806,-1.5635,-1.3707,-0.9267,-1.1531,-1.7909,-1.0054,0.0,-1.6943,-0.9267,-1.8777,-1.3986,-1.0382,0.0,-0.9172
26480,Christian Koffi Romaric N''Dri,Left Defensive Midfield,Sevilla,La Liga,-0.4794,-0.4748,-0.496,-0.7168,-0.6005,0.3011,0.2019,0.1053,0.2883,0.1617,0.1013,0.0829,0.0863,-0.6088,0.8996,-0.0545,0.0,0.0137,0.0863,-0.0039,0.0963,0.1597,0.0,0.131
26481,Sébastien Squillaci,Right Center Back,Sevilla,La Liga,-0.1333,-0.3064,-0.496,-0.4052,-0.3459,-0.6553,-0.4456,-0.1894,-0.9315,-0.8487,-0.948,-0.1929,-0.5132,-0.2755,-0.7946,-0.1913,0.0,-0.2718,-0.5132,0.7266,1.5912,-0.4392,0.0,-0.4041
26482,Aquivaldo Mosquera Romaña,Right Back,Sevilla,La Liga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.5526,-0.511,-0.5227,-0.9506,-0.8806,-1.0116,0.8656,1.1405,-0.0422,-0.5176,-1.0054,0.0,-0.1916,1.1405,-0.0462,-1.3986,0.5574,0.0,1.5238
26485,Daniel Martín Alexandre,Center Forward,Real Betis,La Liga,-0.4794,-0.4748,-0.036,1.2306,0.8633,-1.0825,-0.9328,-1.165,-0.3153,0.183,-0.7845,-1.3707,-0.9267,-1.1531,-0.8742,0.2972,0.0,-0.6925,-0.9267,0.049,1.5912,-1.0382,0.0,-0.9172
26486,Oscar López Hernández,Right Back,Real Betis,La Liga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,0.1097,-0.3001,-0.2818,-0.3153,0.183,-0.4816,0.8656,1.1405,1.0687,0.5525,-0.3541,0.0,0.3093,1.1405,-1.2637,1.5912,0.5574,0.0,0.9154
26487,Pablo Álvarez Nuñez,Left Center Forward,Racing Santander,La Liga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.6977,-0.7352,-1.0197,1.0825,-0.0298,-0.2992,1.611,-0.9267,-0.2644,3.1229,0.5577,0.0,1.5114,-0.9267,-0.5968,-0.6511,-1.0382,0.0,-0.9172
26488,Fabio Coltorti,Goalkeeper,Racing Santander,La Liga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.652,-0.757,-0.4022,-0.9506,-0.8806,-1.2766,-1.3707,-0.9267,-1.1531,-1.8254,-1.0054,0.0,-1.6943,-0.9267,-0.8826,-1.3986,-1.0382,0.0,-0.9172
26489,Aldo Pedro Duscher,Right Defensive Midfield,Racing Santander,La Liga,-0.4794,-0.4748,-0.2164,0.0621,-0.6005,-0.2745,-0.3141,-0.2818,0.3201,-0.0298,-0.0576,1.3128,3.2077,-0.7088,0.172,-0.7449,0.0,0.3093,3.2077,-0.1839,-0.2027,1.6259,0.0,2.748
26490,Mohamed Gasana Tchité,Right Center Forward,Racing Santander,La Liga,-0.4794,-0.4748,0.4059,0.7243,1.3724,-1.3977,-1.2302,-1.2413,0.2311,-0.4871,-0.7201,-1.0949,-0.9267,-0.7421,1.0958,2.1468,0.0,0.9154,-0.9267,-0.2474,-0.8006,-1.0382,0.0,-0.9172
26491,Iván Bolado Palacios,Left Center Forward,Racing Santander,La Liga,-0.4794,-0.4748,-0.1262,1.0359,-0.4732,-1.1123,-0.994,-1.1072,-0.9506,-0.8806,-0.5914,0.6494,-0.9267,-1.1531,2.0338,0.7596,0.0,1.0155,-0.9267,-0.1945,-1.3986,-1.0382,0.0,-0.9172
26492,Juan Manuel Delgado Moreno,Left Center Back,RC Deportivo La Coruña,La Liga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.6851,-0.4407,-0.2818,-0.9506,-0.8806,-0.8602,1.611,3.2077,1.0687,-0.2798,-1.0054,0.0,0.3093,3.2077,0.8854,-1.3986,1.3576,0.0,2.748
19758,Jorge Manuel Almeida Gomes de Andrade,Left Center Back,RC Deportivo La Coruña,La Liga,-0.4794,-0.4748,-0.036,-0.7168,-0.2823,-1.1487,-1.0031,-0.7635,-0.9506,-0.8806,-0.7845,-0.6253,-0.9267,-0.0422,0.1958,-1.0054,0.0,-1.1934,-0.9267,-0.0568,-1.3986,-1.0382,0.0,-0.9172
26493,Miguel Ángel Ferrer Martínez,Left Wing,Atlético Madrid,La Liga,-0.4794,-0.4748,0.5502,-0.7168,0.0996,-1.1328,-1.0396,-0.99,-0.4296,-0.0085,-0.552,0.4705,-0.9267,-0.2422,0.134,1.1438,0.0,1.1959,-0.9267,-0.3956,1.5912,-1.0382,0.0,-0.9172
25144,Diego Alves Carreira,Goalkeeper,Almería,La Liga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.5573,-0.7556,-0.4159,-0.9252,-0.8381,-1.3735,-1.3707,-0.9267,-1.1531,-1.7861,-1.0054,0.0,-1.6943,-0.9267,-1.2214,1.5912,-1.0382,0.0,-0.9172
26494,Hernán Darío Pellerano,Left Center Back,Almería,La Liga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-1.056,-0.8484,-0.603,-0.5694,-0.4552,-1.0419,0.2692,-0.0998,-0.0422,-0.4224,-0.7449,0.0,-0.392,-0.0998,0.4513,0.5956,-0.1661,0.0,0.2117
26495,Kalu Uche,Left Center Forward,Almería,La Liga,-0.4794,-0.4748,0.0271,-0.0158,-0.4732,-0.6262,-0.6474,-0.6768,0.8601,1.3848,-0.1705,-0.8414,-0.9267,-1.1531,-0.514,2.4724,0.0,1.3361,-0.9267,-0.4274,0.8437,-1.0382,0.0,-0.9172
26496,Daniel Alberto Díaz,Right Center Back,Getafe,La Liga,-0.4794,0.199,-0.8297,-0.7168,-0.6005,-0.954,-0.7015,-0.5275,-0.652,-0.3807,-1.0964,-0.0587,0.293,1.8574,-0.5247,-0.6993,0.0,-0.5723,0.293,0.8007,1.5912,0.5574,0.0,1.0107
26497,Lucas Matías Licht,Left Back,Getafe,La Liga,-0.4794,-0.4748,-0.036,-0.7168,-0.6641,0.5733,0.3326,0.5212,-0.3153,0.183,-0.4059,1.611,3.2077,-0.0422,-0.2798,-1.0054,0.0,0.3093,3.2077,-0.3003,1.5912,1.3576,0.0,2.748
24075,Christian Fernández Salas,Left Midfield,Racing Santander,La Liga,-0.4794,-0.4748,-0.7215,-0.2494,-0.5368,-0.5387,-0.646,-0.5259,-0.7981,-0.6254,-0.9904,0.0605,-0.9267,0.18,0.6,-0.3802,0.0,-0.2517,-0.9267,-0.745,1.5912,-1.0382,0.0,-0.9172
